submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,7 Day Average
7/10/2020,HI,"1,058",,,22,0,19,,,0,0,23.43
7/11/2020,HI,"1,097",,,39,0,19,,,0,0,26.00
7/12/2020,HI,"1,115",,,18,0,19,,,0,0,25.14
7/13/2020,HI,"1,138",,,23,0,22,,,3,0,27.43
7/14/2020,HI,"1,158",,,20,0,22,,,0,0,25.43
7/15/2020,HI,"1,190",,,32,0,22,,,0,0,27.00
7/16/2020,HI,"1,209",,,19,0,22,,,0,0,24.71
7/17/2020,HI,"1,232",,,23,0,23,,,1,0,24.86
1/22/2020,VT,0,,,0,,0,,,0,,0.00
1/23/2020,VT,0,,,0,,0,,,0,,0.00
1/24/2020,VT,0,,,0,,0,,,0,,0.00
1/25/2020,VT,0,,,0,,0,,,0,,0.00
1/26/2020,VT,0,,,0,,0,,,0,,0.00
1/27/2020,VT,0,,,0,,0,,,0,,0.00
1/28/2020,VT,0,,,0,,0,,,0,,0.00
1/29/2020,VT,0,,,0,,0,,,0,,0.00
1/30/2020,VT,0,,,0,,0,,,0,,0.00
1/31/2020,VT,0,,,0,,0,,,0,,0.00
2/1/2020,VT,0,,,0,,0,,,0,,0.00
2/2/2020,VT,0,,,0,,0,,,0,,0.00
2/3/2020,VT,0,,,0,,0,,,0,,0.00
2/4/2020,VT,0,,,0,,0,,,0,,0.00
2/5/2020,VT,0,,,0,,0,,,0,,0.00
2/6/2020,VT,0,,,0,,0,,,0,,0.00
2/7/2020,VT,0,,,0,,0,,,0,,0.00
2/8/2020,VT,0,,,0,,0,,,0,,0.00
2/9/2020,VT,0,,,0,,0,,,0,,0.00
2/10/2020,VT,0,,,0,,0,,,0,,0.00
2/11/2020,VT,0,,,0,,0,,,0,,0.00
2/12/2020,VT,0,,,0,,0,,,0,,0.00
2/13/2020,VT,0,,,0,,0,,,0,,0.00
2/14/2020,VT,0,,,0,,0,,,0,,0.00
2/15/2020,VT,0,,,0,,0,,,0,,0.00
2/16/2020,VT,0,,,0,,0,,,0,,0.00
2/17/2020,VT,0,,,0,,0,,,0,,0.00
2/18/2020,VT,0,,,0,,0,,,0,,0.00
2/19/2020,VT,0,,,0,,0,,,0,,0.00
2/20/2020,VT,0,,,0,,0,,,0,,0.00
2/21/2020,VT,0,,,0,,0,,,0,,0.00
2/22/2020,VT,0,,,0,,0,,,0,,0.00
2/23/2020,VT,0,,,0,,0,,,0,,0.00
2/24/2020,VT,0,,,0,,0,,,0,,0.00
2/25/2020,VT,0,,,0,,0,,,0,,0.00
2/26/2020,VT,0,,,0,,0,,,0,,0.00
2/27/2020,VT,0,,,0,,0,,,0,,0.00
2/28/2020,VT,0,,,0,,0,,,0,,0.00
2/29/2020,VT,0,,,0,,0,,,0,,0.00
3/1/2020,VT,0,,,0,,0,,,0,,0.00
3/2/2020,VT,0,,,0,,0,,,0,,0.00
3/3/2020,VT,0,,,0,,0,,,0,,0.00
3/4/2020,VT,0,,,0,,0,,,0,,0.00
3/5/2020,VT,0,,,0,,0,,,0,,0.00
3/6/2020,VT,0,,,0,,0,,,0,,0.00
3/7/2020,VT,0,,,0,,0,,,0,,0.00
3/8/2020,VT,1,,,1,,0,,,0,,0.14
3/9/2020,VT,1,,,0,,0,,,0,,0.14
3/10/2020,VT,1,,,0,,0,,,0,,0.14
3/11/2020,VT,1,,,0,,0,,,0,,0.14
3/12/2020,VT,2,,,1,,0,,,0,,0.29
3/13/2020,VT,2,,,0,,0,,,0,,0.29
3/14/2020,VT,3,,,1,,0,,,0,,0.43
3/15/2020,VT,4,,,1,,0,,,0,,0.43
3/16/2020,VT,8,,,4,,0,,,0,,1.00
3/17/2020,VT,10,,,2,,0,,,0,,1.29
3/18/2020,VT,12,,,2,,0,,,0,,1.57
3/19/2020,VT,16,,,4,,2,,,2,,2.00
3/20/2020,VT,29,,,13,,2,,,0,,3.86
3/21/2020,VT,49,,,20,,2,,,0,,6.57
3/22/2020,VT,52,,,3,,2,,,0,,6.86
3/23/2020,VT,75,,,23,,5,,,3,,9.57
3/24/2020,VT,95,,,20,,7,,,2,,12.14
3/25/2020,VT,123,,,28,,8,,,1,,15.86
3/26/2020,VT,156,,,33,,8,,,0,,20.00
3/27/2020,VT,184,,,28,,10,,,2,,22.14
3/28/2020,VT,211,,,27,,12,,,2,,23.14
3/29/2020,VT,235,,,24,,12,,,0,,26.14
3/30/2020,VT,256,,,21,,12,,,0,,25.86
3/31/2020,VT,293,,,37,,13,,,1,,28.29
4/1/2020,VT,321,,,28,,16,,,3,,28.29
4/2/2020,VT,338,,,17,,17,,,1,,26.00
4/3/2020,VT,389,,,51,,17,,,0,,29.29
4/4/2020,VT,461,,,72,,20,,,3,,35.71
4/5/2020,VT,512,,,51,,22,,,2,,39.57
4/6/2020,VT,543,,,31,,23,,,1,,41.00
4/7/2020,VT,575,,,32,,23,,,0,,40.29
4/8/2020,VT,605,,,30,,23,,,0,,40.57
4/9/2020,VT,628,,,23,,23,,,0,,41.43
4/10/2020,VT,679,,,51,,24,,,1,,41.43
4/11/2020,VT,711,,,32,,25,,,1,,35.71
4/12/2020,VT,727,,,16,,27,,,2,,30.71
4/13/2020,VT,748,,,21,,28,,,1,,29.29
4/14/2020,VT,750,,,2,,29,,,1,,25.00
4/15/2020,VT,759,,,9,,30,,,1,,22.00
4/16/2020,VT,768,,,9,,35,,,5,,20.00
4/17/2020,VT,779,,,11,,35,,,0,,14.29
4/18/2020,VT,803,,,24,,38,,,3,,13.14
4/19/2020,VT,812,,,9,0,38,,,0,0,12.14
4/20/2020,VT,816,,,4,0,38,,,0,0,9.71
4/21/2020,VT,818,,,2,0,40,,,2,0,9.71
4/22/2020,VT,823,,,5,0,40,,,0,0,9.14
4/23/2020,VT,825,,,2,0,43,,,3,0,8.14
4/24/2020,VT,827,,,2,0,44,,,1,0,6.86
4/25/2020,VT,843,,,16,0,46,,,2,0,5.71
4/26/2020,VT,851,,,8,0,46,,,0,0,5.57
4/27/2020,VT,855,,,4,0,47,,,1,0,5.57
4/28/2020,VT,862,,,7,0,47,,,0,0,6.29
4/29/2020,VT,862,,,0,0,47,,,0,0,5.57
4/30/2020,VT,866,,,4,0,49,,,2,0,5.86
5/1/2020,VT,879,,,13,0,50,,,1,0,7.43
5/2/2020,VT,886,,,7,0,51,,,1,0,6.14
5/3/2020,VT,897,,,11,0,52,,,1,0,6.57
5/4/2020,VT,902,,,5,0,52,,,0,0,6.71
5/5/2020,VT,906,,,4,0,52,,,0,0,6.29
5/6/2020,VT,908,,,2,0,52,,,0,0,6.57
5/7/2020,VT,916,,,8,0,53,,,1,0,7.14
5/8/2020,VT,918,,,2,0,53,,,0,0,5.57
5/9/2020,VT,921,,,3,0,53,,,0,0,5.00
5/10/2020,VT,927,,,6,0,53,,,0,0,4.29
5/11/2020,VT,926,,,-1,0,53,,,0,0,3.43
5/12/2020,VT,927,,,1,0,53,,,0,0,3.00
5/13/2020,VT,929,,,2,0,53,,,0,0,3.00
5/14/2020,VT,933,,,4,0,53,,,0,0,2.43
5/15/2020,VT,933,,,0,0,53,,,0,0,2.14
5/16/2020,VT,932,,,-1,0,53,,,0,0,1.57
5/17/2020,VT,940,,,8,0,54,,,1,0,1.86
5/18/2020,VT,940,,,0,0,54,,,0,0,2.00
5/19/2020,VT,944,,,4,0,54,,,0,0,2.43
5/20/2020,VT,945,,,1,0,54,,,0,0,2.29
5/21/2020,VT,950,,,5,0,54,,,0,0,2.43
5/22/2020,VT,952,,,2,0,54,,,0,0,2.71
5/23/2020,VT,954,,,2,0,54,,,0,0,3.14
5/24/2020,VT,956,,,2,0,54,,,0,0,2.29
5/25/2020,VT,962,,,6,0,54,,,0,0,3.14
5/26/2020,VT,967,,,5,0,54,,,0,0,3.29
5/27/2020,VT,971,,,4,0,54,,,0,0,3.71
5/28/2020,VT,974,,,3,0,55,,,1,0,3.43
5/29/2020,VT,975,,,1,0,55,,,0,0,3.29
5/30/2020,VT,977,,,2,0,55,,,0,0,3.29
5/31/2020,VT,981,,,4,0,55,,,0,0,3.57
6/1/2020,VT,983,,,2,0,55,,,0,0,3.00
6/2/2020,VT,988,,,5,0,55,,,0,0,3.00
6/3/2020,VT,990,,,2,0,55,,,0,0,2.71
6/4/2020,VT,"1,025",,,35,0,55,,,0,0,7.29
6/5/2020,VT,"1,027",,,2,0,55,,,0,0,7.43
6/6/2020,VT,"1,045",,,18,0,55,,,0,0,9.71
6/7/2020,VT,"1,063",,,18,0,55,,,0,0,11.71
6/8/2020,VT,"1,075",,,12,0,55,,,0,0,13.14
6/9/2020,VT,"1,084",,,9,0,55,,,0,0,13.71
6/10/2020,VT,"1,094",,,10,0,55,,,0,0,14.86
6/11/2020,VT,"1,109",,,15,0,55,,,0,0,12.00
6/12/2020,VT,"1,119",,,10,0,55,,,0,0,13.14
6/13/2020,VT,"1,125",,,6,0,55,,,0,0,11.43
6/14/2020,VT,"1,127",,,2,0,55,,,0,0,9.14
6/15/2020,VT,"1,128",,,1,0,55,,,0,0,7.57
6/16/2020,VT,"1,130",,,2,0,55,,,0,0,6.57
6/17/2020,VT,"1,129",,,-1,0,55,,,0,0,5.00
6/18/2020,VT,"1,135",,,6,0,56,,,1,0,3.71
6/19/2020,VT,"1,144",,,9,0,56,,,0,0,3.57
6/20/2020,VT,"1,147",,,3,0,56,,,0,0,3.14
6/21/2020,VT,"1,159",,,12,0,56,,,0,0,4.57
6/22/2020,VT,"1,163",,,4,0,56,,,0,0,5.00
6/23/2020,VT,"1,164",,,1,0,56,,,0,0,4.86
6/24/2020,VT,"1,184",,,20,0,56,,,0,0,7.86
6/25/2020,VT,"1,191",,,7,0,56,,,0,0,8.00
6/26/2020,VT,"1,198",,,7,0,56,,,0,0,7.71
6/27/2020,VT,"1,200",,,2,0,56,,,0,0,7.57
6/28/2020,VT,"1,202",,,2,0,56,,,0,0,6.14
6/29/2020,VT,"1,208",,,6,0,56,,,0,0,6.43
6/30/2020,VT,"1,208",,,0,0,56,,,0,0,6.29
7/1/2020,VT,"1,210",,,2,0,56,,,0,0,3.71
7/2/2020,VT,"1,227",,,17,0,56,,,0,0,5.14
7/3/2020,VT,"1,238",,,11,0,56,,,0,0,5.71
7/4/2020,VT,"1,238",,,0,0,56,,,0,0,5.43
7/5/2020,VT,"1,251",,,13,0,56,,,0,0,7.00
7/6/2020,VT,"1,251",,,0,0,56,,,0,0,6.14
7/7/2020,VT,"1,254",,,3,0,56,,,0,0,6.57
7/8/2020,VT,"1,256",,,2,0,56,,,0,0,6.57
7/9/2020,VT,"1,272",,,16,0,56,,,0,0,6.43
7/10/2020,VT,"1,283",,,11,0,56,,,0,0,6.43
7/11/2020,VT,"1,283",,,0,0,56,,,0,0,6.43
7/12/2020,VT,"1,296",,,13,0,56,,,0,0,6.43
7/13/2020,VT,"1,301",,,5,0,56,,,0,0,7.14
7/14/2020,VT,"1,305",,,4,0,56,,,0,0,7.29
7/15/2020,VT,"1,318",,,13,0,56,,,0,0,8.86
7/16/2020,VT,"1,325",,,7,0,56,,,0,0,7.57
7/17/2020,VT,"1,334",,,9,0,56,,,0,0,7.29
1/22/2020,MT,0,,,0,,0,,,0,,0.00
1/23/2020,MT,0,,,0,,0,,,0,,0.00
1/24/2020,MT,0,,,0,,0,,,0,,0.00
1/25/2020,MT,0,,,0,,0,,,0,,0.00
1/26/2020,MT,0,,,0,,0,,,0,,0.00
1/27/2020,MT,0,,,0,,0,,,0,,0.00
1/28/2020,MT,0,,,0,,0,,,0,,0.00
1/29/2020,MT,0,,,0,,0,,,0,,0.00
1/30/2020,MT,0,,,0,,0,,,0,,0.00
1/31/2020,MT,0,,,0,,0,,,0,,0.00
2/1/2020,MT,0,,,0,,0,,,0,,0.00
2/2/2020,MT,0,,,0,,0,,,0,,0.00
2/3/2020,MT,0,,,0,,0,,,0,,0.00
2/4/2020,MT,0,,,0,,0,,,0,,0.00
2/5/2020,MT,0,,,0,,0,,,0,,0.00
2/6/2020,MT,0,,,0,,0,,,0,,0.00
2/7/2020,MT,0,,,0,,0,,,0,,0.00
2/8/2020,MT,0,,,0,,0,,,0,,0.00
2/9/2020,MT,0,,,0,,0,,,0,,0.00
2/10/2020,MT,0,,,0,,0,,,0,,0.00
2/11/2020,MT,0,,,0,,0,,,0,,0.00
2/12/2020,MT,0,,,0,,0,,,0,,0.00
2/13/2020,MT,0,,,0,,0,,,0,,0.00
2/14/2020,MT,0,,,0,,0,,,0,,0.00
2/15/2020,MT,0,,,0,,0,,,0,,0.00
2/16/2020,MT,0,,,0,,0,,,0,,0.00
2/17/2020,MT,0,,,0,,0,,,0,,0.00
2/18/2020,MT,0,,,0,,0,,,0,,0.00
2/19/2020,MT,0,,,0,,0,,,0,,0.00
2/20/2020,MT,0,,,0,,0,,,0,,0.00
2/21/2020,MT,0,,,0,,0,,,0,,0.00
2/22/2020,MT,0,,,0,,0,,,0,,0.00
2/23/2020,MT,0,,,0,,0,,,0,,0.00
2/24/2020,MT,0,,,0,,0,,,0,,0.00
2/25/2020,MT,0,,,0,,0,,,0,,0.00
2/26/2020,MT,0,,,0,,0,,,0,,0.00
2/27/2020,MT,0,,,0,,0,,,0,,0.00
2/28/2020,MT,0,,,0,,0,,,0,,0.00
2/29/2020,MT,0,,,0,,0,,,0,,0.00
3/1/2020,MT,0,,,0,,0,,,0,,0.00
3/2/2020,MT,0,,,0,,0,,,0,,0.00
3/3/2020,MT,0,,,0,,0,,,0,,0.00
3/4/2020,MT,0,,,0,,0,,,0,,0.00
3/5/2020,MT,0,,,0,,0,,,0,,0.00
3/6/2020,MT,0,,,0,,0,,,0,,0.00
3/7/2020,MT,0,,,0,,0,,,0,,0.00
3/8/2020,MT,0,,,0,,0,,,0,,0.00
3/9/2020,MT,0,,,0,,0,,,0,,0.00
3/10/2020,MT,0,,,0,,0,,,0,,0.00
3/11/2020,MT,1,,,1,,0,,,0,,0.14
3/12/2020,MT,1,,,0,,0,,,0,,0.14
3/13/2020,MT,1,,,0,,0,,,0,,0.14
3/14/2020,MT,1,,,0,,0,,,0,,0.14
3/15/2020,MT,7,,,6,,0,,,0,,1.00
3/16/2020,MT,7,,,0,,0,,,0,,1.00
3/17/2020,MT,11,,,4,,0,,,0,,1.57
3/18/2020,MT,12,,,1,,0,,,0,,1.57
3/19/2020,MT,15,,,3,,0,,,0,,2.00
3/20/2020,MT,21,,,6,,0,,,0,,2.86
3/21/2020,MT,27,,,6,,0,,,0,,3.71
3/22/2020,MT,34,,,7,,0,,,0,,3.86
3/23/2020,MT,37,,,3,,0,,,0,,4.29
3/24/2020,MT,48,,,11,,0,,,0,,5.29
3/25/2020,MT,65,,,17,,0,,,0,,7.57
3/26/2020,MT,90,,,25,,1,,,1,,10.71
3/27/2020,MT,121,,,31,,1,,,0,,14.29
3/28/2020,MT,147,,,26,,1,,,0,,17.14
3/29/2020,MT,173,,,26,,2,,,1,,19.86
3/30/2020,MT,184,,,11,,4,,,2,,21.00
3/31/2020,MT,203,,,19,,5,,,1,,22.14
4/1/2020,MT,228,,,25,,5,,,0,,23.29
4/2/2020,MT,244,,,16,,5,,,0,,22.00
4/3/2020,MT,262,,,18,,5,,,0,,20.14
4/4/2020,MT,281,,,19,,6,,,1,,19.14
4/5/2020,MT,300,,,19,,6,,,0,,18.14
4/6/2020,MT,320,,,20,,6,,,0,,19.43
4/7/2020,MT,332,,,12,,6,,,0,,18.43
4/8/2020,MT,352,,,20,,6,,,0,,17.71
4/9/2020,MT,365,,,13,,6,,,0,,17.29
4/10/2020,MT,365,,,0,,6,,,0,,14.71
4/11/2020,MT,377,,,12,,6,,,0,,13.71
4/12/2020,MT,394,,,17,,6,,,0,,13.43
4/13/2020,MT,398,,,4,,7,,,1,,11.14
4/14/2020,MT,404,,,6,,7,,,0,,10.29
4/15/2020,MT,415,,,11,,7,,,0,,9.00
4/16/2020,MT,422,,,7,,8,,,1,,8.14
4/17/2020,MT,422,,,0,,8,,,0,,8.14
4/18/2020,MT,426,,,4,,10,,,2,,7.00
4/19/2020,MT,433,433,0,7,0,10,10,0,0,0,5.57
4/20/2020,MT,437,437,0,4,0,12,12,0,2,0,5.57
4/21/2020,MT,439,439,0,2,0,13,13,0,1,0,5.00
4/22/2020,MT,442,442,0,3,0,14,14,0,1,0,3.86
4/23/2020,MT,444,444,0,2,0,14,14,0,0,0,3.14
4/24/2020,MT,444,444,0,0,0,14,14,0,0,0,3.14
4/25/2020,MT,445,445,0,1,0,14,14,0,0,0,2.71
4/26/2020,MT,449,449,0,4,0,14,14,0,0,0,2.29
4/27/2020,MT,451,451,0,2,0,16,16,0,2,0,2.00
4/28/2020,MT,451,451,0,0,0,15,15,0,-1,0,1.71
4/29/2020,MT,451,451,0,0,0,16,16,0,1,0,1.29
4/30/2020,MT,453,453,0,2,0,16,16,0,0,0,1.29
5/1/2020,MT,453,453,0,0,0,16,16,0,0,0,1.29
5/2/2020,MT,455,455,0,2,0,16,16,0,0,0,1.43
5/3/2020,MT,457,457,0,2,0,16,16,0,0,0,1.14
5/4/2020,MT,457,457,0,0,0,16,16,0,0,0,0.86
5/5/2020,MT,456,456,0,-1,0,16,16,0,0,0,0.71
5/6/2020,MT,456,456,0,0,0,16,16,0,0,0,0.71
5/7/2020,MT,459,459,0,3,0,16,16,0,0,0,0.86
5/8/2020,MT,458,458,0,-1,0,16,16,0,0,0,0.71
5/9/2020,MT,458,458,0,0,0,16,16,0,0,0,0.43
5/10/2020,MT,458,458,0,0,0,16,16,0,0,0,0.14
5/11/2020,MT,459,459,0,1,0,16,16,0,0,0,0.29
5/12/2020,MT,459,459,0,0,0,16,16,0,0,0,0.43
5/13/2020,MT,462,462,0,3,0,16,16,0,0,0,0.86
5/14/2020,MT,466,466,0,4,0,16,16,0,0,0,1.00
5/15/2020,MT,466,466,0,0,0,16,16,0,0,0,1.14
5/16/2020,MT,468,468,0,2,0,16,16,0,0,0,1.43
5/17/2020,MT,470,470,0,2,0,16,16,0,0,0,1.71
5/18/2020,MT,470,470,0,0,0,16,16,0,0,0,1.57
5/19/2020,MT,478,478,0,8,0,16,16,0,0,0,2.71
5/20/2020,MT,478,478,0,0,0,16,16,0,0,0,2.29
5/21/2020,MT,479,479,0,1,0,16,16,0,0,0,1.86
5/22/2020,MT,479,479,0,0,0,16,16,0,0,0,1.86
5/23/2020,MT,479,479,0,0,0,16,16,0,0,0,1.57
5/24/2020,MT,479,479,0,0,0,16,16,0,0,0,1.29
5/25/2020,MT,479,479,0,0,0,16,16,0,0,0,1.29
5/26/2020,MT,479,479,0,0,0,17,17,0,1,0,0.14
5/27/2020,MT,485,485,0,6,0,17,17,0,0,0,1.00
5/28/2020,MT,493,493,0,8,0,17,17,0,0,0,2.00
5/29/2020,MT,505,505,0,12,0,17,17,0,0,0,3.71
5/30/2020,MT,505,505,0,0,0,17,17,0,0,0,3.71
5/31/2020,MT,515,515,0,10,0,17,17,0,0,0,5.14
6/1/2020,MT,523,523,0,8,0,17,17,0,0,0,6.29
6/2/2020,MT,525,525,0,2,0,17,17,0,0,0,6.57
6/3/2020,MT,539,539,0,14,0,17,17,0,0,0,7.71
6/4/2020,MT,539,539,0,0,0,17,17,0,0,0,6.57
6/5/2020,MT,540,540,0,1,0,18,18,0,1,0,5.00
6/6/2020,MT,540,540,0,0,0,18,18,0,0,0,5.00
6/7/2020,MT,548,548,0,8,0,18,18,0,0,0,4.71
6/8/2020,MT,548,548,0,0,0,18,18,0,0,0,3.57
6/9/2020,MT,554,554,0,6,0,18,18,0,0,0,4.14
6/10/2020,MT,561,561,0,7,0,18,18,0,0,0,3.14
6/11/2020,MT,573,573,0,12,0,18,18,0,0,0,4.86
6/12/2020,MT,588,588,0,15,0,18,18,0,0,0,6.86
6/13/2020,MT,588,588,0,0,0,18,18,0,0,0,6.86
6/14/2020,MT,609,609,0,21,0,19,19,0,1,0,8.71
6/15/2020,MT,612,612,0,3,0,19,19,0,0,0,9.14
6/16/2020,MT,630,630,0,18,0,20,20,0,1,0,10.86
6/17/2020,MT,630,630,0,0,0,20,20,0,0,0,9.86
6/18/2020,MT,666,666,0,36,0,20,20,0,0,0,13.29
6/19/2020,MT,698,698,0,32,0,20,20,0,0,0,15.71
6/20/2020,MT,716,716,0,18,0,20,20,0,0,0,18.29
6/21/2020,MT,717,717,0,1,0,20,20,0,0,0,15.43
6/22/2020,MT,734,734,0,17,0,21,21,0,1,0,17.43
6/23/2020,MT,766,766,0,32,0,21,21,0,0,0,19.43
6/24/2020,MT,803,766,0,37,0,21,21,0,0,0,24.71
6/25/2020,MT,829,829,0,26,0,22,22,0,1,0,23.29
6/26/2020,MT,852,852,0,23,0,22,22,0,0,0,22.00
6/27/2020,MT,852,852,0,0,0,22,22,0,0,0,19.43
6/28/2020,MT,919,919,0,67,0,22,22,0,0,0,28.86
6/29/2020,MT,967,967,0,48,0,22,22,0,0,0,33.29
6/30/2020,MT,"1,018","1,018",0,51,0,22,22,0,0,0,36.00
7/1/2020,MT,"1,083","1,083",0,65,0,22,22,0,0,0,40.00
7/2/2020,MT,"1,123","1,123",0,40,0,23,23,0,1,0,42.00
7/3/2020,MT,"1,128","1,128",0,5,0,23,23,0,0,0,39.43
7/4/2020,MT,"1,167","1,167",0,39,0,23,23,0,0,0,45.00
7/5/2020,MT,"1,249","1,249",0,82,0,23,23,0,0,0,47.14
7/6/2020,MT,"1,249","1,249",0,0,0,23,23,0,0,0,40.29
7/7/2020,MT,"1,371","1,371",0,122,0,23,23,0,0,0,50.43
7/8/2020,MT,"1,466","1,466",0,95,0,25,25,0,2,0,54.71
7/9/2020,MT,"1,569","1,569",0,103,0,27,27,0,2,0,63.71
7/10/2020,MT,"1,593","1,593",0,24,0,28,28,0,1,0,66.43
7/11/2020,MT,"1,677","1,677",0,84,0,29,29,0,1,0,72.86
7/12/2020,MT,"1,841","1,841",0,164,0,31,31,0,2,0,84.57
7/13/2020,MT,"1,843","1,843",0,2,0,32,32,0,1,0,84.86
7/14/2020,MT,"1,952","1,952",0,109,0,34,34,0,2,0,83.00
7/15/2020,MT,"2,218","2,218",0,266,0,34,34,0,0,0,107.43
7/16/2020,MT,"2,342","2,342",0,124,0,37,37,0,3,0,110.43
7/17/2020,MT,"2,366","2,366",0,24,0,37,37,0,0,0,110.43
1/22/2020,AK,0,,,0,,0,,,0,,0.00
1/23/2020,AK,0,,,0,,0,,,0,,0.00
1/24/2020,AK,0,,,0,,0,,,0,,0.00
1/25/2020,AK,0,,,0,,0,,,0,,0.00
1/26/2020,AK,0,,,0,,0,,,0,,0.00
1/27/2020,AK,0,,,0,,0,,,0,,0.00
1/28/2020,AK,0,,,0,,0,,,0,,0.00
1/29/2020,AK,0,,,0,,0,,,0,,0.00
1/30/2020,AK,0,,,0,,0,,,0,,0.00
1/31/2020,AK,0,,,0,,0,,,0,,0.00
2/1/2020,AK,0,,,0,,0,,,0,,0.00
2/2/2020,AK,0,,,0,,0,,,0,,0.00
2/3/2020,AK,0,,,0,,0,,,0,,0.00
2/4/2020,AK,0,,,0,,0,,,0,,0.00
2/5/2020,AK,0,,,0,,0,,,0,,0.00
2/6/2020,AK,0,,,0,,0,,,0,,0.00
2/7/2020,AK,0,,,0,,0,,,0,,0.00
2/8/2020,AK,0,,,0,,0,,,0,,0.00
2/9/2020,AK,0,,,0,,0,,,0,,0.00
2/10/2020,AK,0,,,0,,0,,,0,,0.00
2/11/2020,AK,0,,,0,,0,,,0,,0.00
2/12/2020,AK,0,,,0,,0,,,0,,0.00
2/13/2020,AK,0,,,0,,0,,,0,,0.00
2/14/2020,AK,0,,,0,,0,,,0,,0.00
2/15/2020,AK,0,,,0,,0,,,0,,0.00
2/16/2020,AK,0,,,0,,0,,,0,,0.00
2/17/2020,AK,0,,,0,,0,,,0,,0.00
2/18/2020,AK,0,,,0,,0,,,0,,0.00
2/19/2020,AK,0,,,0,,0,,,0,,0.00
2/20/2020,AK,0,,,0,,0,,,0,,0.00
2/21/2020,AK,0,,,0,,0,,,0,,0.00
2/22/2020,AK,0,,,0,,0,,,0,,0.00
2/23/2020,AK,0,,,0,,0,,,0,,0.00
2/24/2020,AK,0,,,0,,0,,,0,,0.00
2/25/2020,AK,0,,,0,,0,,,0,,0.00
2/26/2020,AK,0,,,0,,0,,,0,,0.00
2/27/2020,AK,0,,,0,,0,,,0,,0.00
2/28/2020,AK,0,,,0,,0,,,0,,0.00
2/29/2020,AK,0,,,0,,0,,,0,,0.00
3/1/2020,AK,0,,,0,,0,,,0,,0.00
3/2/2020,AK,0,,,0,,0,,,0,,0.00
3/3/2020,AK,0,,,0,,0,,,0,,0.00
3/4/2020,AK,0,,,0,,0,,,0,,0.00
3/5/2020,AK,0,,,0,,0,,,0,,0.00
3/6/2020,AK,0,,,0,,0,,,0,,0.00
3/7/2020,AK,0,,,0,,0,,,0,,0.00
3/8/2020,AK,0,,,0,,0,,,0,,0.00
3/9/2020,AK,0,,,0,,0,,,0,,0.00
3/10/2020,AK,0,,,0,,0,,,0,,0.00
3/11/2020,AK,0,,,0,,0,,,0,,0.00
3/12/2020,AK,0,,,0,,0,,,0,,0.00
3/13/2020,AK,1,,,1,,0,,,0,,0.14
3/14/2020,AK,1,,,0,,0,,,0,,0.14
3/15/2020,AK,1,,,0,,0,,,0,,0.14
3/16/2020,AK,1,,,0,,0,,,0,,0.14
3/17/2020,AK,3,,,2,,0,,,0,,0.43
3/18/2020,AK,6,,,3,,0,,,0,,0.86
3/19/2020,AK,9,,,3,,0,,,0,,1.29
3/20/2020,AK,12,,,3,,0,,,0,,1.57
3/21/2020,AK,14,,,2,,0,,,0,,1.86
3/22/2020,AK,22,,,8,,0,,,0,,3.00
3/23/2020,AK,36,,,14,,0,,,0,,5.00
3/24/2020,AK,42,,,6,,1,,,1,,5.57
3/25/2020,AK,59,,,17,,1,,,0,,7.57
3/26/2020,AK,69,,,10,,1,,,0,,8.57
3/27/2020,AK,85,,,16,,2,,,1,,10.43
3/28/2020,AK,102,,,17,,2,,,0,,12.57
3/29/2020,AK,114,,,12,,3,,,1,,13.14
3/30/2020,AK,119,,,5,,3,,,0,,11.86
3/31/2020,AK,133,,,14,,3,,,0,,13.00
4/1/2020,AK,143,,,10,,3,,,0,,12.00
4/2/2020,AK,147,,,4,,3,,,0,,11.14
4/3/2020,AK,157,,,10,,3,,,0,,10.29
4/4/2020,AK,171,,,14,,5,,,2,,9.86
4/5/2020,AK,185,,,14,,6,,,1,,10.14
4/6/2020,AK,191,,,6,,6,,,0,,10.29
4/7/2020,AK,213,,,22,,6,,,0,,11.43
4/8/2020,AK,226,,,13,,7,,,1,,11.86
4/9/2020,AK,235,,,9,,7,,,0,,12.57
4/10/2020,AK,246,,,11,,7,,,0,,12.71
4/11/2020,AK,257,,,11,,8,,,1,,12.29
4/12/2020,AK,272,,,15,,8,,,0,,12.43
4/13/2020,AK,277,,,5,,8,,,0,,12.29
4/14/2020,AK,285,,,8,,9,,,1,,10.29
4/15/2020,AK,293,,,8,,9,,,0,,9.57
4/16/2020,AK,300,,,7,,9,,,0,,9.29
4/17/2020,AK,309,,,9,,9,,,0,,9.00
4/18/2020,AK,314,,,5,,9,,,0,,8.14
4/19/2020,AK,319,,,5,0,9,,,0,0,6.71
4/20/2020,AK,321,,,2,0,9,,,0,0,6.29
4/21/2020,AK,329,,,8,0,9,,,0,0,6.29
4/22/2020,AK,335,,,6,0,9,,,0,0,6.00
4/23/2020,AK,337,,,2,0,9,,,0,0,5.29
4/24/2020,AK,339,,,2,0,9,,,0,0,4.29
4/25/2020,AK,339,,,0,0,9,,,0,0,3.57
4/26/2020,AK,341,,,2,0,9,,,0,0,3.14
4/27/2020,AK,345,,,4,0,9,,,0,0,3.43
